1,2023-12-05T09:16:00.0000Z
2,2023-12-13T17:01:00.0000Z
3,2023-12-21T03:55:00.0000Z
0,2023-12-29T21:27:00.0000Z
1,2024-01-04T01:47:00.0000Z
2,2024-01-12T04:47:00.0000Z
3,2024-01-19T14:32:00.0000Z
0,2024-01-28T13:47:00.0000Z
1,2024-02-02T16:18:00.0000Z
2,2024-02-10T13:59:00.0000Z
3,2024-02-18T01:01:00.0000Z
0,2024-02-27T05:05:00.0000Z
1,2024-03-03T03:21:00.0000Z
2,2024-03-10T20:00:00.0000Z
3,2024-03-18T11:00:00.0000Z
0,2024-03-28T11:57:00.0000Z
1,2024-04-01T10:32:00.0000Z
2,2024-04-08T00:20:00.0000Z
3,2024-04-16T21:13:00.0000Z
0,2024-04-26T18:00:00.0000Z
1,2024-05-01T16:54:00.0000Z
2,2024-05-07T07:22:00.0000Z
3,2024-05-16T08:58:00.0000Z
0,2024-05-26T00:54:00.0000Z
1,2024-05-31T22:32:00.0000Z
2,2024-06-05T15:59:00.0000Z
3,2024-06-14T21:30:00.0000Z
0,2024-06-24T07:49:00.0000Z
1,2024-06-30T04:49:00.0000Z
2,2024-07-05T03:57:00.0000Z
3,2024-07-14T10:17:00.0000Z
0,2024-07-23T16:32:00.0000Z
1,2024-07-29T12:52:00.0000Z
2,2024-08-03T18:31:00.0000Z
3,2024-08-13T00:26:00.0000Z
0,2024-08-22T03:30:00.0000Z
1,2024-08-28T23:36:00.0000Z
2,2024-09-02T13:55:00.0000Z
3,2024-09-10T11:21:00.0000Z
0,2024-09-20T17:55:00.0000Z
1,2024-09-27T12:50:00.0000Z
2,2024-10-02T09:49:00.0000Z
3,2024-10-10T21:55:00.0000Z
0,2024-10-20T07:29:00.0000Z
1,2024-10-27T02:07:00.0000Z
2,2024-11-01T03:47:00.0000Z
3,2024-11-09T05:56:00.0000Z
0,2024-11-18T18:56:00.0000Z
1,2024-11-25T14:56:00.0000Z
2,2024-12-01T15:21:00.0000Z
3,2024-12-09T12:38:00.0000Z
